ID,Title,Price,Area,Bedrooms,Floors,Direction,Address,Images,Phone,Description
ebfdfb12-a926-40ca-9886-b606eac9cb99,Bán đất nền dự án fenixcity view quốc lộ sông hậu giá chỉ từ 240tr,240 Triệu/m²,80 m²,NaN,NaN,NaN,"91C, Tân Phú, Cái Răng, Cần Thơ",['http://cdn.batdongsan.vn/FileManager/Upload/1232020/z2202138255104201d13ee456c5f52c5ca9dc54e4d7fc4.jpg'],0707260783,"- Giá F0 từ CĐT: Từ 680- 800 triệu. ( ngân hàng hỗ trợ vay 70% )
- Pháp lý rõ ràng: Sổ hồng riêng từng nền
- Tiện ích đẳng cấp 5 sao:
+ Khu checkin chill nhất
+ Khu trung tâm thương mại
+ Trường học
+ Chợ
+ Khu vui chơi thể thao
+ Sở hữu 2 cầu cảng du thuyền - thuyền CaZac ........…
FenixCity hiện là viên ngọc sáng nhất phía Nam Cần Thơ, khi sở hữu 2 mặt tiền đắt giá bậc nhất là View mt đường 80m2 và View mặt tiền sông Hậu.
- Đặc điểm xung quanh: Chợ Cái Côn, Chợ Nổi Trà Ôn, Cảng Lee&man, KCN Sông Hậu, KCN Hưng Phú, Nhiệt Điện Sông Hậu 1.....KDC Tân Phú...
- Liên kết vùng : Fenix City nằm ngay khu vực VÀNG tiếp giáp trực tiếp với 3 tỉnh Cần Thơ, Sóc Trăng, Vĩnh Long và dễ dàng giao thương về các tỉnh lân cận ở miền Tây sông nước.
Liên hệ để biết thêm thông tin"
7855918e-ba0c-49f2-9d12-c8d1eebb34ce,"Chính chủ cần bán đất long tuyền, bình thủy, cần thơ",450 Triệu,150 m²,NaN,NaN,NaN,"KV Bình Phó B, Long Tuyền, Bình Thủy, Cần Thơ",[],0918434486,"CHÍNH CHỦ CẦN BÁN ĐẤT LONG TUYỀN, BÌNH THỦY, CẦN THƠ
Diện tích: 150 m2
Địa chỉ: KV Bình Phó B, Long Tuyền, Bình Thủy, Cần Thơ
- Mình cần bán miếng đất thuộc KV Bình Phó B, Long Tuyền. Vị trí đẹp, đường xá thuận tiện.
- Vị trí rất gần Trung tâm, trường học, bệnh viện, các sở ban ngành, chỉ mất 5 phút chạy xe hon đa là tới bệnh viện Nhi Đồng, trường Đại học FPT, .....
Tổng giá: 450 triệu/tổng, Thương lượng nhẹ cho khách có thiện chí.
Liên hệ: 0918434486 Ms Thuỳ
http://batdongsantoancau.net.vn/property/chinh-chu-can-ban-dat-long-tuyen-binh-thuy-can-tho"
16e3e9dc-1a5e-4098-afa6-ac53bab1c7ad,🏣 shophouse phố đi bộ dự án stella mega city 🔎 được giới đầu tư săn lùng,"6,5 Tỷ",111 m²,NaN,NaN,NaN,"Võ Văn Kiệt, Bình Thủy, Bình Thủy, Cần Thơ",['http://cdn.batdongsan.vn/FileManager/Upload/12102020/13030588821727659319322128115043032179531n.jpg'],0825964508,"🔸Vị trí nổi bật 🔸 Không gian độc đáo
🔸 Kinh doanh tốt 🔸 Tỷ suất cho thuê cao
💥ĐẶC BIỆT
✅Thanh toán chỉ 1%/tháng
✅Chiết khấu lên đến 11%
————————————————————
Shophouse Phân khu Ánh Sáng The Ambi
💎Tọa lạc tại vị trí cửa ngõ Kinh tế - Văn hóa - Du lịch ĐBSCL, liền kề Sân bay Quốc tế
💎 Thuộc quần thể tiện ích đẳng cấp: Phố Đi Bộ, Hồ Ánh sáng, Sân tập golf.
🔥Số lượng giới hạn chỉ 160 căn
The Ambi - Phân khu Ánh sáng thuộc Đại Đô Thị Stella Mega City - TP.Cần Thơ
ℹ Đón đầu Cao tốc Trung Lương - Mỹ Thuận thông xe cuối năm 2020
ℹ Đền Hùng - du lịch tâm linh lớn nhất ĐBSCL.
ℹ Đầy đủ tiện ích, Trung tâm Hành chính, Trường học, Bệnh viện,... ngay bên trong dự án
ℹ Giá tổng 6 tỷ 5 / Căn - Thanh toán mỗi tháng chỉ 1% trải dài đến 2 năm
ℹ Pháp lý minh bạch - Ngân Hàng hỗ trợ đến 70%
———————————————————
☎️ HOTLINE : 0825964508 (Gặp Vũ)"
35f5a6bc-b670-475b-b4a5-c56b2b909855,"Bán nền diện tích đẹp 7,5x22 cách bệnh viện số 10 1km giá 620 triệu",620 Triệu,165 m²,NaN,NaN,NaN,"1, Hưng Thạnh, Cái Răng, Cần Thơ",['http://cdn.batdongsan.vn/FileManager/Upload/1292020/1302652704288175349764962469759434440474742n.jpg'],0937816369,"230. BÁN NỀN DIỆN TÍCH ĐẸP 7,5x22 CÁCH BỆNH VIỆN SỐ 10 1KM GIÁ 620 TRIỆU
•vị trí nền KV Thạnh Hưng, Cái Răng, TP Cần Thơ, cách tỉnh lộ 925 300m, Cách BV Số 10 tầm 1 km, khu vực tiềm năng giá tăng cao, thích hợp làm nghĩ dưỡng, đầu tư sinh lời cao
• diện tích: 7,5m × 22m =165m
• pháp lý: cây lâu năm
• Lộ thực tế 4m , ô tô đi tới nền
• hướng: tây nam
• bao không quy hoạch, xung quanh dân cư đông.
•• Giá bán : 620 triệu
••• liên hệ: 0937816369 AN"
2f986501-3e99-44d5-886d-79c37c8002eb,Bán nhà trệt lửng mặt tiền lộ chợ số 10 giá 1 tỷ 700 triệu,"1,7 Tỷ",86 m²,3 (phòng),1 (tầng),Đông-Nam,"Ba Láng, Cái Răng, Cần Thơ",['http://cdn.batdongsan.vn/FileManager/Upload/1292020/1295782104294084749174021232630373593796124n.jpg'],0937816369,"37. BÁN NHÀ TRỆT LỬNG MẶT TIỀN LỘ CHỢ SỐ 10
• nhà vị trí đẹp, nằm ngay mặt tiền lộ chợ số 10, cách khu chung cư an phú 300m, cách chợ nổi cái răng 400m, xung quanh có đầy đủ các trường mầm non, cấp 1,2,3...
• diện tích: 6m x 13,2m= 86,4m2 (nở hậu 7,2m)
• pháp lý: cây lâu năm
• hướng: đông nam
• lộ giới: 7m xe tải 2 chiếc qua mặt vèo vèo
•kết cấu nhà: trệt lửng, sân trước, phòng khách, 3 phòng ngủ, bếp, 2 tolet, nhà xây dựng kiên cố sạch đẹp, xem nhà là thích ngay
••• giá bán: 1 tỷ 700 triệu (thương lượng)
••• liên hệ: 0937816369 AN"
ac96d134-e441-4c14-aec7-e1f0df8c052a,Bán nền 395m2 vuông vức đường nguyễn thị trâm cách quốc lộ 1a,"4,2 Tỷ",395 m²,NaN,NaN,NaN,"1, Thường Thạnh, Cái Răng, Cần Thơ",['http://cdn.batdongsan.vn/FileManager/Upload/1292020/3-Copy-70.jpg'],0939739197,"🌼🌼 Bán nền 395m2 vuông vức đường Nguyễn Thị Trâm ⭐⭐
- Vị trí: đường Nguyễn Thị Trâm, QL 1 quẹo vô chưa tới 100m. Thuộc tuyến tránh BOT Cái Răng,.
- Diện tích: 12,3 x 32,4 = 395,4m2
- Pháp lý: 150m2 ODT; 245,4 CLN.
- Lộ giới: 10m
💰 Giá bán 4 tỷ 200 (thương lượng)
☎️Lh: 0939517868 Huỳnh Tốt"
6bb60cdd-fe58-4a47-b079-041af96b7bf4,Kính mời quí khách tham quan và du lịch tại dự án phenixcity cần thơ,239 Triệu,80 m²,NaN,NaN,NaN,"91C, Tân Phú, Cái Răng, Cần Thơ",['http://cdn.batdongsan.vn/FileManager/Upload/1292020/z2212429313897e7f0ffa3dddbd54fc390ef9911974d6e.jpg'],0707260783,"Dự án: PhenixSity.
Thông tin chi tiết: Mở bán 10 nền đất suất ưu đãi
- Giai đoạn F0
- Chủ Đầu Tư Gia Bình Group. Siêu Dự Án View Sông Hậu
Đặc biệt nằm ven theo sông Hậu gió mát view đẹp.
- Nằm tại huyện Châu Thành tỉnh Hậu Giang bao đẹp và hợp pháp về mọi mặt.
- Nói không với trung gian khi mua bán.
- Đường nhựa 2 chiều full khu dự án.
- Giá F0 từ CĐT: Từ 680- 800 triệu. ( ngân hàng hỗ trợ vay 70% )
- Pháp lý rõ ràng: Sổ hồng riêng từng nền
- Tiện ích đẳng cấp 5***** sao:
+ Khu trung tâm thương mại
+ Trường học
+ Chợ
+ Khu vui chơi thể thao
+ Sở hữu 2 cầu cảng du thuyền - thuyền CaZac ........…"
09a5224b-a53c-4ad0-9176-13ff129015e4,Chính chủ bán gấp 3 lô mặt tiền giá 850tr ở gần cái cui nam cần thơ,850 Triệu,80 m²,NaN,NaN,NaN,"Võ Nguyên Giáp, Tân Phú, Cái Răng, Cần Thơ",[],0909443729,"- Đất mặt tiền đường quốc lộ 40m.
- Đất thổ cư 100% diện tích 80m2. (5x16)
- Giá 850tr có sổ hồng riêng và ra công chứng.
- Liên lạc 0909443729(Công) để biết thêm thông tin và đi xem đất.
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
73a117e1-d9d2-4a4e-a667-91479996821e,"Chính chủ bán gấp nhà cấp 4 mặt tiền hẻm xe hơi cmt8, cái khế, ninh kiều dt 110m2 giá 3,2 tỷ","3,2 Tỷ",110 m²,5 (phòng),1 (tầng),Tây-Bắc,"Cách Mạng Tháng Tám, Cái Khế, Ninh Kiều, Cần Thơ",['http://cdn.batdongsan.vn/FileManager/Upload/1292020/z2218432150201a44a4b710dccb9457415dcec89af9790.jpg'],0909443729,"- Hẻm 70 cách mạng tháng 8 cách đường chính 20m.
- Gần vincom hùng vương 100m, cách bến ninh kiều 300m, khu thương mại sầm uất bật nhất Cần Thơ
- Hẻm xe hơi 5m.
- Diện tích đất 110m2, nhà nở hậu, dài hơn 30m ngăn thành 4, 5 phòng vô tư, nhà còn mới tinh.
- Hướng nhà Tây Bắc (tây tứ trạch).
- Giá: 3,2 tỷ.
- Xuống tiền trao sổ hồng riêng tận tay
- Không dính quy hoạch, không tranh chấp, không sổ tay vi bằng.
- Liên hệ: 0909443729 (Công)."
9239f026-3f21-4710-a9b7-9ad6e87e2731,"Bán nhà mặt tiền phan huy chú , an khánh , quận ninh kiều, cần thơ","3,65 Tỷ",54 m²,2 (phòng),2 (tầng),NaN,"67, Đường Phan Huy Chú, Phường An Khánh, Quận Ninh Kiều, Cần Thơ",['http://cdn.batdongsan.vn/FileManager/Upload/1292020/2-2.jpg'],0935220058,"BÁN NHÀ MẶT TIỀN PHAN HUY CHÚ , AN KHÁNH , QUẬN NINH KIỀU, CẦN THƠ
-Diện tích đất: 53.85 m² (Chiều ngang: 5 m,Chiều dài: 10.85 m)
-Hướng cửa chính: Đông Bắc
-Giấy tờ pháp lý: Đã có sổ chính chủ.
-Do chuyển công tác nên cần bán nhà mặt tiền đang cho thuê, thu nhập ổn định tại 67 Phan Huy Chú, p An Khánh, q Ninh Kiều, Tp Cần Thơ.
-Nhà 2 tầng có 2 phòng ngủ , 3wc, bếp, phòng khách ….
-Nhà gần UBND p An Khánh, chợ An Khánh, gần trường học rất thuận tiện. Nhà gồm 1 trệt, lửng, 1 lầu.
-Khu an ninh tốt, hàng xóm than thiện, nhà mặt phố, mặt tiền, giao thông thuận tiện.
*Diện tích sử dụng: 140 m²
*Gía bán :3,65 tỷ- 53.85 m2 (Giá/m2: 68,87 triệu/m²)
*Địa chỉ:67, Đường Phan Huy Chú, Phường An Khánh, Quận Ninh Kiều, Cần Thơ
*Liên hệ:: 0935220058( THÁI PHƯƠNG)"
